,entity,tag
16734,<NULL>.,0
16736,If,0
16737,the,0
16738,server,0
16739,uses,0
16740,an,0
16741,attribute,0
16742,to,0
16743,store,0
16744,the,0
16745,exclusive,0
16746,create,0
16747,"verifier,",0
16748,it,0
16749,will,0
16750,signify,0
16751,which,0
16752,attribute,0
16753,was,0
16754,used,0
16755,by,0
16756,setting,0
16757,the,0
16758,appropriate,0
16759,bit,0
16760,in,0
16761,the,0
16762,attribute,0
16763,mask,0
16764,that,0
16765,is,0
16766,returned,0
16767,in,0
16768,the,0
16769,results,0
16770,For,0
16771,the,0
16772,target,0
16773,"directory,",0
16774,the,0
16775,server,0
16776,returns,0
16777,change_info4,0
16778,information,0
16779,in,0
16780,cinfo,0
16781,<NULL>.,0
16783,With,0
16784,the,0
16785,atomic,0
16786,field,0
16787,of,0
16788,the,0
16789,change_info4,0
16790,"struct,",0
16791,the,0
16792,server,0
16793,will,0
16794,indicate,0
16795,if,0
16796,the,0
16797,before,0
16798,and,0
16799,after,0
16800,change,0
16801,attributes,0
16802,were,0
16803,obtained,0
16804,atomically,0
16805,with,0
16806,respect,0
16807,to,0
16808,the,0
16809,link,0
16810,creation,0
16811,<NULL>.,0
16813,Upon,0
16814,successful,0
16815,"creation,",0
16816,the,0
16817,current,0
16818,filehandle,0
16819,is,0
16820,replaced,0
16821,by,0
16822,that,0
16823,of,0
16824,the,0
16825,new,0
16826,object,0
16827,The,0
16828,OPEN,0
16829,operation,0
16830,provides,0
16831,for,0
16832,Windows,0
16833,share,0
16834,reservation,0
16835,capability,0
16836,with,0
16837,the,0
16838,use,0
16839,of,0
16840,the,0
16841,share_access,0
16842,and,0
16843,share_deny,0
16844,fields,0
16845,of,0
16846,the,0
16847,OPEN,0
16848,arguments,0
16849,<NULL>.,0
16851,The,0
16852,client,0
16853,specifies,0
16854,at,0
16855,OPEN,0
16856,the,0
16857,required,0
16858,share_access,0
16859,and,0
16860,share_deny,0
16861,modes,0
16862,<NULL>.,0
16864,For,0
16865,clients,0
16866,that,0
16867,do,0
16868,not,0
16869,directly,0
16870,support,0
16871,SHAREs,0
16872,"(i.e.,",0
16873,"UNIX),",0
16874,the,0
16875,expected,0
16876,deny value,Variable
16877,is,0
16878,DENY_NONE,Value
16879,<NULL>.,0
16881,In,0
16882,the,0
16883,case,0
16884,that,0
16885,there,0
16886,is,0
16887,an,0
16888,existing share reservation,Variable
16889,that,0
16890,conflicts,0
16891,with,0
16892,the,0
16893,OPEN,0
16894,"request,",0
16895,the,0
16896,server,0
16897,returns,0
16898,the,0
16899,error,0
16900,NFS4ERR_SHARE_DENIED,Value
16901,<NULL>,Variable
16904,For,0
16905,a,0
16906,complete,0
16907,SHARE,0
16908,"request,",0
16909,the,0
16910,client,0
16911,must,0
16912,provide,0
16913,values,0
16914,for,0
16915,the,0
16916,owner,0
16917,and,0
16918,seqid,0
16919,fields,0
16920,for,0
16921,the,0
16922,OPEN,0
16923,argument,0
16924,<NULL>.,0
16926,For,0
16927,additional,0
16928,discussion,0
16929,of,0
16930,share,0
16931,"semantics,",0
16932,see,0
16933,Section,0
16934,9.9,0
16935,In,0
16936,the,0
16937,case,0
16938,that,0
16939,the,0
16940,client,0
16941,is,0
16942,recovering,0
16943,state,0
16944,from,0
16945,a,0
16946,server,0
16947,"failure,",0
16948,the,0
16949,claim,Variable
16950,field,0
16951,of,0
16952,the,0
16953,OPEN,0
16954,argument,0
16955,is,0
16956,used,0
16957,to,0
16958,signify,0
16959,that,0
16960,the,0
16961,request,0
16962,is,0
16963,meant,0
16964,to,0
16965,reclaim,0
16966,state,0
16967,previously,0
16968,held,0
16969,<NULL>.,0
16971,The,0
16972,claim,0
16973,field,0
16974,of,0
16975,the,0
16976,OPEN,0
16977,argument,0
16978,is,0
16979,used,0
16980,to,0
16981,specify,0
16982,the,0
16983,file,0
16984,to,0
16985,be,0
16986,opened,0
16987,and,0
16988,the,0
16989,state,0
16990,information,0
16991,that,0
16992,the,0
16993,client,0
16994,claims,0
16995,to,0
16996,possess,0
16997,<NULL>.,0
16999,There,0
17000,are,0
17001,four,0
17002,basic,0
17003,claim,0
17004,types,0
17005,that,0
17006,cover,0
17007,the,0
17008,various,0
17009,situations,0
17010,for,0
17011,an,0
17012,OPEN,0
17013,<NULL>.,0
17015,They,0
17016,are,0
17017,as,0
17018,CLAIM_NULL,Value
17021,For,0
17022,the,0
17023,"client,",0
17024,this,0
17025,is,0
17026,a,0
17027,new,0
17028,OPEN,0
17029,"request,",0
17030,and,0
17031,there,0
17032,is,0
17033,no,0
17034,previous,0
17035,state,0
17036,associated,0
17037,with,0
17038,the,0
17039,file,0
17040,for,0
17041,the,0
17042,client,0
17043,<NULL>,Variable
17044,CLAIM_PREVIOUS,Value
17047,The,0
17048,client,0
17049,is,0
17050,claiming,0
17051,basic,0
17052,OPEN,0
17053,state,0
17054,for,0
17055,a,0
17056,file,0
17057,that,0
17058,was,0
17059,held,0
17060,previous,0
17061,to,0
17062,a,0
17063,server,0
17064,reboot,0
17065,<NULL>,Variable
17068,This,0
17069,is,0
17070,generally,0
17071,used,0
17072,when,0
17073,a,0
17074,server,0
17075,is,0
17076,returning,0
17077,persistent,0
17078,filehandles;,0
17079,the,0
17080,client,0
17081,may,0
17082,not,0
17083,have,0
17084,the,0
17085,filename,0
17086,to,0
17087,reclaim,0
17088,the,0
17089,OPEN,0
17090,CLAIM_DELEGATE_CUR,Value
17093,The,0
17094,client,0
17095,is,0
17096,claiming,0
17097,a,0
17098,delegation,0
17099,for,0
17100,OPEN,0
17101,as,0
17102,granted,0
17103,by,0
17104,the,0
17105,server,0
17106,<NULL>,Variable
17109,This,0
17110,is,0
17111,generally,0
17112,done,0
17113,as,0
17114,part,0
17115,of,0
17116,recalling,0
17117,a,0
17118,delegation,0
17119,CLAIM_DELEGATE_PREV,Value
17122,The,0
17123,client,0
17124,is,0
17125,claiming,0
17126,a,0
17127,delegation,0
17128,granted,0
17129,to,0
17130,a,0
17131,previous,0
17132,client,0
17133,instance,0
17134,<NULL>,Variable
17137,This,0
17138,claim,0
17139,type,0
17140,is,0
17141,for,0
17142,use,0
17143,after,0
17144,a,0
17145,SETCLIENTID_CONFIRM,0
17146,and,0
17147,before,0
17148,the,0
17149,corresponding,0
17150,DELEGPURGE,0
17151,in,0
17152,two,0
17153,situations:,0
17154,after,0
17155,a,0
17156,client,0
17157,reboot,0
17158,and,0
17159,after,0
17160,a,0
17161,lease,0
17162,expiration,0
17163,that,0
17164,resulted,0
17165,in,0
17166,loss,0
17167,of,0
17168,all,0
17169,lock,0
17170,state,0
17171,<NULL>.,0
17173,The,0
17174,server,0
17175,MAY,0
17176,support,0
17177,CLAIM_DELEGATE_PREV,0
17178,<NULL>.,0
17180,If,0
17181,it,0
17182,does,0
17183,support,0
17184,"CLAIM_DELEGATE_PREV,",0
17185,SETCLIENTID_CONFIRM,0
17186,MUST,0
17187,NOT,0
17188,remove,0
17189,the,0
17190,client's,0
17191,delegation,0
17192,"state,",0
17193,and,0
17194,the,0
17195,server,0
17196,MUST,0
17197,support,0
17198,the,0
17199,DELEGPURGE,0
17200,operation,0
17201,The,0
17202,following,0
17203,errors,0
17204,apply,0
17205,to,0
17206,use,0
17207,of,0
17208,the,0
17209,CLAIM_DELEGATE_PREV,0
17210,claim,0
17211,o,0
17213,NFS4ERR_NOTSUPP,0
17214,is,0
17215,returned,0
17216,if,0
17217,the,0
17218,server,0
17219,does,0
17220,not,0
17221,support,0
17222,this,0
17223,claim,0
17224,type,0
17225,o,0
17227,NFS4ERR_INVAL,0
17228,is,0
17229,returned,0
17230,if,0
17231,the,0
17232,reclaim,0
17233,is,0
17234,done,0
17235,at,0
17236,an,0
17237,inappropriate,0
17238,"time,",0
17239,"e.g.,",0
17240,after,0
17241,DELEGPURGE,0
17242,has,0
17243,been,0
17244,done,0
17245,o,0
17247,NFS4ERR_BAD_RECLAIM,0
17248,is,0
17249,returned,0
17250,if,0
17251,the,0
17252,other,0
17253,error,0
17254,conditions,0
17255,do,0
17256,not,0
17257,apply,0
17258,and,0
17259,the,0
17260,server,0
17261,has,0
17262,no,0
17263,record,0
17264,of,0
17265,the,0
17266,delegation,0
17267,whose,0
17268,reclaim,0
17269,is,0
17270,being,0
17271,attempted,0
17272,For,0
17273,OPEN,0
17274,requests,0
17275,whose,0
17276,claim type,Variable
17277,is,0
17278,other,0
17279,than,0
17280,CLAIM_PREVIOUS,Value
17281,"(i.e.,",0
17282,requests,0
17283,other,0
17284,than,0
17285,those,0
17286,devoted,0
17287,to,0
17288,reclaiming,0
17289,opens,0
17290,after,0
17291,a,0
17292,server,0
17293,reboot),0
17294,that,0
17295,reach,0
17296,the,0
17297,server,0
17298,during,0
17299,its,0
17300,grace,0
17301,or,0
17302,lease,0
17303,expiration,0
17304,"period,",0
17305,the,0
17306,server,0
17307,returns,0
17308,an,0
17309,error,0
17310,of,0
17311,NFS4ERR_GRACE,Value
17312,<NULL>,Variable
17313,For,0
17314,any,0
17315,OPEN,0
17316,"request,",0
17317,the,0
17318,server,0
17319,may,0
17320,return,0
17321,an,0
17322,open,0
17323,"delegation,",0
17324,which,0
17325,allows,0
17326,further,0
17327,opens,0
17328,and,0
17329,closes,0
17330,to,0
17331,be,0
17332,handled,0
17333,locally,0
17334,on,0
17335,the,0
17336,client,0
17337,as,0
17338,described,0
17339,in,0
17340,Section,0
17341,10.4,0
17342,<NULL>.,0
17344,Note,0
17345,that,0
17346,delegation,0
17347,is,0
17348,up,0
17349,to,0
17350,the,0
17351,server,0
17352,to,0
17353,decide,0
17354,<NULL>.,0
17356,The,0
17357,client,0
17358,should,0
17359,never,0
17360,assume,0
17361,that,0
17362,delegation,0
17363,will,0
17364,or,0
17365,will,0
17366,not,0
17367,be,0
17368,granted,0
17369,in,0
17370,a,0
17371,particular,0
17372,instance,0
17373,<NULL>.,0
17375,It,0
17376,should,0
17377,always,0
17378,be,0
17379,prepared,0
17380,for,0
17381,either,0
17382,case,0
17383,<NULL>.,0
17385,A,0
17386,partial,0
17387,exception,0
17388,is,0
17389,the,0
17390,reclaim,0
17391,(CLAIM_PREVIOUS),0
17392,"case,",0
17393,in,0
17394,which,0
17395,a,0
17396,delegation,0
17397,type,0
17398,is,0
17399,claimed,0
17400,<NULL>.,0
17402,In,0
17403,this,0
17404,"case,",0
17405,delegation,0
17406,will,0
17407,always,0
17408,be,0
17409,"granted,",0
17410,although,0
17411,the,0
17412,server,0
17413,may,0
17414,specify,0
17415,an,0
17416,immediate,0
17417,recall,0
17418,in,0
17419,the,0
17420,delegation,0
17421,structure,0
17422,The,0
17423,rflags,0
17424,returned,0
17425,by,0
17426,a,0
17427,successful,0
17428,OPEN,0
17429,allow,0
17430,the,0
17431,server,0
17432,to,0
17433,return,0
17434,information,0
17435,governing,0
17436,how,0
17437,the,0
17438,open,0
17439,file,0
17440,is,0
17441,to,0
17442,be,0
17443,handled,0
17444,OPEN4_RESULT_CONFIRM,0
17445,indicates,0
17446,that,0
17447,the,0
17448,client,0
17449,MUST,0
17450,execute,0
17451,an,0
17452,OPEN_CONFIRM,0
17453,operation,0
17454,before,0
17455,using,0
17456,the,0
17457,open,0
17458,file,0
17459,<NULL>.,0
17460,OPEN4_RESULT_LOCKTYPE_POSIX,0
17461,indicates,0
17462,that,0
17463,the,0
17464,server's,0
17465,file,0
17466,locking,0
17467,behavior,0
17468,supports,0
17469,the,0
17470,complete,0
17471,set,0
17472,of,0
17473,POSIX,0
17474,locking,0
17475,techniques,0
17476,[fcntl],0
17477,<NULL>.,0
17479,From,0
17480,"this,",0
17481,the,0
17482,client,0
17483,can,0
17484,choose,0
17485,to,0
17486,manage,0
17487,file,0
17488,locking,0
17489,state,0
17490,in,0
17491,such,0
17492,a,0
17493,way,0
17494,as,0
17495,to,0
17496,handle,0
17497,a,0
17498,mismatch,0
17499,of,0
17500,file,0
17501,locking,0
17502,management,0
17503,If,0
17504,the,0
17505,component,Variable
17506,is,0
17507,of,0
17508,zero length,Value
17510,NFS4ERR_INVAL,Value
17511,will,0
17512,be,0
17513,returned,0
17514,<NULL>,Variable
17516,The,0
17517,component,0
17518,is,0
17519,also,0
17520,subject,0
17521,to,0
17522,the,0
17523,normal,0
17524,"UTF-8,",0
17525,character,0
17526,"support,",0
17527,and,0
17528,name,0
17529,checks,0
17530,<NULL>.,0
17532,See,0
17533,Section,0
17534,12.7,0
17535,for,0
17536,further,0
17537,discussion,0
17538,When,0
17539,an,0
17540,OPEN,0
17541,is,0
17542,done,0
17543,and,0
17544,the,0
17545,specified,0
17546,open-owner,0
17547,already,0
17548,has,0
17549,the,0
17550,resulting,0
17551,filehandle,0
17552,"open,",0
17553,the,0
17554,result,0
17555,is,0
17556,to,0
17557,"""OR",Variable
17559,together,0
17560,the,0
17561,new share,Variable
17562,and,0
17563,deny status,Variable
17565,together,0
17566,with,0
17567,the,0
17568,existing,0
17569,status,Variable
17570,<NULL>,Variable
17573,In,0
17574,this,0
17575,"case,",0
17576,only,0
17577,a,0
17578,single,0
17579,CLOSE,0
17580,need,0
17581,be,0
17582,"done,",0
17583,even,0
17584,though,0
17585,multiple,0
17586,OPENs,0
17587,were,0
17588,completed,0
17589,<NULL>.,0
17591,When,0
17592,such,0
17593,an,0
17594,OPEN,0
17595,is,0
17596,"done,",0
17597,checking,0
17598,of,0
17599,share,0
17600,reservations,0
17601,for,0
17602,the,0
17603,new,0
17604,OPEN,0
17605,proceeds,0
17606,"normally,",0
17607,with,0
17608,no,0
17609,exception,0
17610,for,0
17611,the,0
17612,existing,0
17613,OPEN,0
17614,held,0
17615,by,0
17616,the,0
17617,same,0
17618,owner,0
17619,<NULL>.,0
17621,In,0
17622,this,0
17623,"case,",0
17624,the,0
17625,stateid,0
17626,returned,0
17627,has,0
17628,an,0
17629,"""other""",0
17630,field,0
17631,that,0
17632,matches,0
17633,that,0
17634,of,0
17635,the,0
17636,previous,0
17637,"open,",0
17638,while,0
17639,the,0
17640,seqid,0
17641,field,0
17642,is,0
17643,incremented,0
17644,to,0
17645,reflect,0
17646,the,0
17647,changed,0
17648,status,0
17649,due,0
17650,to,0
17651,the,0
17652,new,0
17653,open,0
17654,(Section,0
17655,9.1.4),0
17656,If,0
17657,the,0
17658,underlying,0
17659,file,0
17660,system,0
17661,at,0
17662,the,0
17663,server,0
17664,is,0
17665,only,0
17666,accessible,0
17667,in,0
17668,a,0
17669,read-only,0
17670,mode,0
17671,and,0
17672,the,0
17673,OPEN,0
17674,request,Variable
17675,has,0
17676,specified,0
17677,OPEN4_SHARE_ACCESS_WRITE,Value
17678,or,0
17679,OPEN4_SHARE_ACCESS_BOTH,Value
17681,the,0
17682,server,0
17683,will,0
17684,return,0
17685,NFS4ERR_ROFS,Value
17686,to,0
17687,indicate,0
17688,a,0
17689,read-only,0
17690,file,0
17691,system,0
17692,<NULL>,Variable
17693,As,0
17694,with,0
17695,the,0
17696,CREATE,0
17697,"operation,",0
17698,the,0
17699,server,0
17700,MUST,0
17701,derive,0
17702,the,0
17703,owner,Variable
17705,owner,0
17706,"ACE,",0
17707,"group,",0
17708,or,0
17709,group,0
17710,ACE,0
17711,if,0
17712,any,0
17713,of,0
17714,the,0
17715,four,0
17716,attributes,Variable
17717,are,0
17718,required,0
17719,and,0
17720,supported,0
17721,by,0
17722,the,0
17723,server's,0
17724,file,0
17725,system,0
17726,<NULL>.,0
17728,For,0
17729,an,0
17730,OPEN,0
17731,with,0
17732,the,0
17733,EXCLUSIVE4,0
17734,"createmode,",0
17735,the,0
17736,server,0
17737,has,0
17738,no,0
17739,"choice,",0
17740,since,0
17741,such,0
17742,OPEN,0
17743,calls,0
17744,do,0
17745,not,0
17746,include,0
17747,the,0
17748,createattrs,0
17749,field,0
17750,<NULL>.,0
17752,"Conversely,",0
17753,if,0
17754,createattrs,Variable
17755,is,0
17756,specified,0
17757,and,0
17758,includes,0
17759,owner,Variable
17760,or,0
17761,group,Variable
17762,(or,0
17763,corresponding,0
17764,ACEs),0
17765,that,0
17766,the,0
17767,principal,0
17768,in,0
17769,the,0
17770,RPC's,0
17771,credentials,0
17772,does,0
17773,not,0
17774,have,0
17775,authorization,0
17776,to,0
17777,create,0
17778,files,0
17779,"for,",0
17780,then,0
17781,the,0
17782,server,0
17783,may,0
17784,return,0
17785,NFS4ERR_PERM,Value
17786,<NULL>,Variable
17787,In,0
17788,the,0
17789,case,0
17790,where,0
17791,an,0
17792,OPEN,0
17793,specifies,0
17794,a,0
17795,size,0
17796,of,0
17797,zero,0
17798,"(e.g.,",0
17799,truncation),0
17801,and,0
17802,the,0
17803,file,0
17804,has,0
17805,named,0
17806,"attributes,",0
17807,the,0
17808,named,0
17809,attributes,0
17810,are,0
17811,left,0
17812,as,0
17813,is,0
17814,<NULL>.,0
17816,They,0
17817,are,0
17818,not,0
17819,removed,0
17820,16.16.6.,0
17822,The,0
17823,OPEN,0
17824,operation,0
17825,contains,0
17826,support,0
17827,for,0
17828,EXCLUSIVE4,0
17829,create,0
17830,<NULL>.,0
17832,The,0
17833,mechanism,0
17834,is,0
17835,similar,0
17836,to,0
17837,the,0
17838,support,0
17839,in,0
17840,NFSv3,0
17841,[RFC1813],0
17842,<NULL>.,0
17844,As,0
17845,in,0
17846,"NFSv3,",0
17847,this,0
17848,mechanism,0
17849,provides,0
17850,reliable,0
17851,exclusive,0
17852,creation,0
17853,<NULL>.,0
17855,Exclusive,0
17856,create,0
17857,is,0
17858,invoked,0
17859,when,0
17860,the,0
17861,how,0
17862,parameter,0
17863,is,0
17864,EXCLUSIVE4,0
17865,<NULL>.,0
17867,In,0
17868,this,0
17869,"case,",0
17870,the,0
17871,client,0
17872,provides,0
17873,a,0
17874,verifier,0
17875,that,0
17876,can,0
17877,reasonably,0
17878,be,0
17879,expected,0
17880,to,0
17881,be,0
17882,unique,0
17883,<NULL>.,0
17885,A,0
17886,combination,0
17887,of,0
17888,a,0
17889,client,0
17890,"identifier,",0
17891,perhaps,0
17892,the,0
17893,client,0
17894,network,0
17895,"address,",0
17896,and,0
17897,a,0
17898,unique,0
17899,number,0
17900,generated,0
17901,by,0
17902,the,0
17903,"client,",0
17904,perhaps,0
17905,the,0
17906,RPC,0
17907,transaction,0
17908,"identifier,",0
17909,may,0
17910,be,0
17911,appropriate,0
17912,If,0
17913,the,0
17914,object,Variable
17915,does,0
17916,not,0
17917,"exist,",0
17918,the,0
17919,server,0
17920,creates,0
17921,the,0
17922,object,0
17923,and,0
17924,stores,0
17925,the,0
17926,verifier,Variable
17927,in,0
17928,stable,0
17929,storage,0
17930,<NULL>.,0
17932,For,0
17933,file,0
17934,systems,0
17935,that,0
17936,do,0
17937,not,0
17938,provide,0
17939,a,0
17940,mechanism,0
17941,for,0
17942,the,0
17943,storage,0
17944,of,0
17945,arbitrary,0
17946,file,0
17947,"attributes,",0
17948,the,0
17949,server,0
17950,may,0
17951,use,0
17952,one,0
17953,or,0
17954,more,0
17955,elements,0
17956,of,0
17957,the,0
17958,object,0
17959,metadata,0
17960,to,0
17961,store,0
17962,the,0
17963,verifier,0
17964,<NULL>.,0
17966,The,0
17967,verifier,0
17968,must,0
17969,be,0
17970,stored,0
17971,in,0
17972,stable,0
17973,storage,0
17974,to,0
17975,prevent,0
17976,erroneous,0
17977,failure,0
17978,on,0
17979,retransmission,0
17980,of,0
17981,the,0
17982,request,0
17983,<NULL>.,0
17985,It,0
17986,is,0
17987,assumed,0
17988,that,0
17989,an,0
17990,exclusive,0
17991,create,0
17992,is,0
17993,being,0
17994,performed,0
17995,because,0
17996,exclusive,0
17997,semantics,0
17998,are,0
17999,critical,0
18000,to,0
18001,the,0
18002,application,0
18003,<NULL>.,0
18005,Because,0
18006,of,0
18007,the,0
18008,expected,0
18009,"usage,",0
18010,exclusive,0
18011,create,0
18012,does,0
18013,not,0
18014,rely,0
18015,solely,0
18016,on,0
18017,the,0
18018,normally,0
18019,volatile,0
18020,duplicate,0
18021,request,0
18022,cache,0
18023,for,0
18024,storage,0
18025,of,0
18026,the,0
18027,verifier,0
18028,<NULL>.,0
18030,The,0
18031,duplicate,0
18032,request,0
18033,cache,0
18034,in,0
18035,volatile,0
18036,storage,0
18037,does,0
18038,not,0
18039,survive,0
18040,a,0
18041,crash,0
18042,and,0
18043,may,0
18044,actually,0
18045,flush,0
18046,on,0
18047,a,0
18048,long,0
18049,network,0
18050,"partition,",0
18051,opening,0
18052,failure,0
18053,windows,0
18054,<NULL>.,0
18055,In,0
18056,the,0
18057,UNIX,0
18058,local,0
18059,file,0
18060,system,0
18061,"environment,",0
18062,the,0
18063,expected,0
18064,storage,0
18065,location,0
18066,for,0
18067,the,0
18068,verifier,0
18069,on,0
18070,creation,0
18071,is,0
18072,the,0
18073,metadata,0
18074,(timestamps),0
18075,of,0
18076,the,0
18077,object,0
18078,<NULL>.,0
18080,For,0
18081,this,0
18082,"reason,",0
18083,an,0
18084,exclusive,0
18085,object,0
18086,create,0
18087,may,0
18088,not,0
18089,include,0
18090,initial,0
18091,attributes,0
18092,because,0
18093,the,0
18094,server,0
18095,would,0
18096,have,0
18097,nowhere,0
18098,to,0
18099,store,0
18100,the,0
18101,verifier,0
18102,If,0
18103,the,0
18104,server,0
18105,cannot,0
18106,support,0
18107,these,0
18108,exclusive,0
18109,create,0
18110,"semantics,",0
18111,possibly,0
18112,because,0
18113,of,0
18114,the,0
18115,requirement,0
18116,to,0
18117,commit,0
18118,the,0
18119,verifier,0
18120,to,0
18121,stable,0
18122,"storage,",0
18123,it,0
18124,should,0
18125,fail,0
18126,the,0
18127,OPEN,0
18128,request,0
18129,with,0
18130,the,0
18131,error,0
18132,NFS4ERR_NOTSUPP,Value
18133,<NULL>,Variable
18134,During,0
18135,an,0
18136,exclusive,0
18137,CREATE,0
18138,"request,",0
18139,if,0
18140,the,0
18141,object,0
18142,already,0
18143,"exists,",0
18144,the,0
18145,server,0
18146,reconstructs,0
18147,the,0
18148,object's verifie,Variable
18150,and,0
18151,compares,0
18152,it,0
18153,with,0
18154,the,0
18155,verifier in the request,Variable
18156,<NULL>.,0
18158,If,0
18159,they,0
